== 2024-02-26 16:10:32.246380 == | ================启动Log================
== 2024-02-27 01:34:00.759712 writeLog== | k线完结,{'e': 'kline', 'E': 1708968840739, 's': 'ARPAUSDT', 'k': {'t': 1708968780000, 'T': 1708968839999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168086834, 'L': 168086908, 'o': '0.06845', 'c': '0.06846', 'h': '0.06853', 'l': '0.06843', 'v': '63199', 'n': 75, 'x': True, 'q': '4328.32448', 'V': '51985', 'Q': '3560.40143', 'B': '0'}}
== 2024-02-27 01:35:02.760217 writeLog== | k线完结,{'e': 'kline', 'E': 1708968902729, 's': 'ARPAUSDT', 'k': {'t': 1708968840000, 'T': 1708968899999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168086909, 'L': 168086959, 'o': '0.06844', 'c': '0.06848', 'h': '0.06848', 'l': '0.06844', 'v': '65811', 'n': 51, 'x': True, 'q': '4505.14738', 'V': '38870', 'Q': '2661.00084', 'B': '0'}}
== 2024-02-27 01:36:01.322342 writeLog== | k线完结,{'e': 'kline', 'E': 1708968961297, 's': 'ARPAUSDT', 'k': {'t': 1708968900000, 'T': 1708968959999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168086960, 'L': 168087057, 'o': '0.06847', 'c': '0.06853', 'h': '0.06853', 'l': '0.06845', 'v': '148701', 'n': 98, 'x': True, 'q': '10183.71730', 'V': '78965', 'Q': '5408.60856', 'B': '0'}}
== 2024-02-27 01:37:00.946662 writeLog== | k线完结,{'e': 'kline', 'E': 1708969020924, 's': 'ARPAUSDT', 'k': {'t': 1708968960000, 'T': 1708969019999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087058, 'L': 168087125, 'o': '0.06853', 'c': '0.06856', 'h': '0.06857', 'l': '0.06851', 'v': '114366', 'n': 68, 'x': True, 'q': '7839.08621', 'V': '89924', 'Q': '6163.73365', 'B': '0'}}
== 2024-02-27 01:38:00.285967 writeLog== | k线完结,{'e': 'kline', 'E': 1708969080188, 's': 'ARPAUSDT', 'k': {'t': 1708969020000, 'T': 1708969079999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087126, 'L': 168087240, 'o': '0.06856', 'c': '0.06847', 'h': '0.06856', 'l': '0.06843', 'v': '241474', 'n': 115, 'x': True, 'q': '16537.33634', 'V': '18986', 'Q': '1300.14491', 'B': '0'}}
== 2024-02-27 01:39:03.090961 writeLog== | k线完结,{'e': 'kline', 'E': 1708969143001, 's': 'ARPAUSDT', 'k': {'t': 1708969080000, 'T': 1708969139999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087241, 'L': 168087341, 'o': '0.06847', 'c': '0.06854', 'h': '0.06854', 'l': '0.06838', 'v': '55732', 'n': 101, 'x': True, 'q': '3815.50935', 'V': '21489', 'Q': '1472.06754', 'B': '0'}}
== 2024-02-27 01:40:02.167544 writeLog== | k线完结,{'e': 'kline', 'E': 1708969202100, 's': 'ARPAUSDT', 'k': {'t': 1708969140000, 'T': 1708969199999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087342, 'L': 168087462, 'o': '0.06853', 'c': '0.06840', 'h': '0.06853', 'l': '0.06838', 'v': '186393', 'n': 121, 'x': True, 'q': '12753.50316', 'V': '5434', 'Q': '371.83569', 'B': '0'}}
== 2024-02-27 01:40:25.483120 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1708969225482, 'code': -1, 'info': {'code': '40009', 'msg': 'sign签名错误', 'requestTime': 1708969225471, 'data': None}}, 'extra': None}
== 2024-02-27 01:41:03.065038 writeLog== | k线完结,{'e': 'kline', 'E': 1708969263000, 's': 'ARPAUSDT', 'k': {'t': 1708969200000, 'T': 1708969259999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087463, 'L': 168087544, 'o': '0.06841', 'c': '0.06850', 'h': '0.06850', 'l': '0.06841', 'v': '128767', 'n': 82, 'x': True, 'q': '8816.97832', 'V': '127590', 'Q': '8736.39786', 'B': '0'}}
== 2024-02-27 01:42:01.506416 writeLog== | k线完结,{'e': 'kline', 'E': 1708969321464, 's': 'ARPAUSDT', 'k': {'t': 1708969260000, 'T': 1708969319999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087545, 'L': 168087659, 'o': '0.06850', 'c': '0.06844', 'h': '0.06853', 'l': '0.06844', 'v': '243214', 'n': 115, 'x': True, 'q': '16657.04946', 'V': '29792', 'Q': '2041.12420', 'B': '0'}}
== 2024-02-27 01:43:01.682596 writeLog== | k线完结,{'e': 'kline', 'E': 1708969381654, 's': 'ARPAUSDT', 'k': {'t': 1708969320000, 'T': 1708969379999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087660, 'L': 168087702, 'o': '0.06844', 'c': '0.06843', 'h': '0.06849', 'l': '0.06842', 'v': '47950', 'n': 43, 'x': True, 'q': '3282.00071', 'V': '17314', 'Q': '1185.31806', 'B': '0'}}
== 2024-02-27 01:44:01.873925 writeLog== | k线完结,{'e': 'kline', 'E': 1708969441804, 's': 'ARPAUSDT', 'k': {'t': 1708969380000, 'T': 1708969439999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087703, 'L': 168087753, 'o': '0.06844', 'c': '0.06852', 'h': '0.06852', 'l': '0.06844', 'v': '55202', 'n': 51, 'x': True, 'q': '3780.15383', 'V': '54651', 'Q': '3742.42135', 'B': '0'}}
== 2024-02-27 01:45:00.534273 writeLog== | k线完结,{'e': 'kline', 'E': 1708969500451, 's': 'ARPAUSDT', 'k': {'t': 1708969440000, 'T': 1708969499999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087754, 'L': 168087796, 'o': '0.06850', 'c': '0.06852', 'h': '0.06852', 'l': '0.06848', 'v': '30461', 'n': 43, 'x': True, 'q': '2086.36696', 'V': '14880', 'Q': '1019.22529', 'B': '0'}}
== 2024-02-27 01:46:00.952007 writeLog== | k线完结,{'e': 'kline', 'E': 1708969560871, 's': 'ARPAUSDT', 'k': {'t': 1708969500000, 'T': 1708969559999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087797, 'L': 168087853, 'o': '0.06850', 'c': '0.06845', 'h': '0.06853', 'l': '0.06844', 'v': '56741', 'n': 57, 'x': True, 'q': '3886.67817', 'V': '27915', 'Q': '1912.42422', 'B': '0'}}
== 2024-02-27 01:47:02.219128 writeLog== | k线完结,{'e': 'kline', 'E': 1708969622180, 's': 'ARPAUSDT', 'k': {'t': 1708969560000, 'T': 1708969619999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087854, 'L': 168087915, 'o': '0.06845', 'c': '0.06844', 'h': '0.06847', 'l': '0.06841', 'v': '66640', 'n': 62, 'x': True, 'q': '4560.68942', 'V': '6794', 'Q': '465.09831', 'B': '0'}}
== 2024-02-27 01:48:03.069590 writeLog== | k线完结,{'e': 'kline', 'E': 1708969683000, 's': 'ARPAUSDT', 'k': {'t': 1708969620000, 'T': 1708969679999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087916, 'L': 168087954, 'o': '0.06842', 'c': '0.06844', 'h': '0.06847', 'l': '0.06842', 'v': '20226', 'n': 39, 'x': True, 'q': '1384.43683', 'V': '15173', 'Q': '1038.62665', 'B': '0'}}
== 2024-02-27 01:49:03.038385 writeLog== | k线完结,{'e': 'kline', 'E': 1708969743000, 's': 'ARPAUSDT', 'k': {'t': 1708969680000, 'T': 1708969739999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087955, 'L': 168087989, 'o': '0.06844', 'c': '0.06848', 'h': '0.06848', 'l': '0.06841', 'v': '35760', 'n': 35, 'x': True, 'q': '2447.75231', 'V': '21391', 'Q': '1464.31622', 'B': '0'}}
== 2024-02-27 01:50:03.061003 writeLog== | k线完结,{'e': 'kline', 'E': 1708969803001, 's': 'ARPAUSDT', 'k': {'t': 1708969740000, 'T': 1708969799999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168087990, 'L': 168088011, 'o': '0.06846', 'c': '0.06844', 'h': '0.06846', 'l': '0.06844', 'v': '12288', 'n': 22, 'x': True, 'q': '841.16494', 'V': '5786', 'Q': '396.05715', 'B': '0'}}
== 2024-02-27 01:51:03.051508 writeLog== | k线完结,{'e': 'kline', 'E': 1708969863001, 's': 'ARPAUSDT', 'k': {'t': 1708969800000, 'T': 1708969859999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088012, 'L': 168088053, 'o': '0.06845', 'c': '0.06844', 'h': '0.06846', 'l': '0.06844', 'v': '34858', 'n': 42, 'x': True, 'q': '2385.95417', 'V': '29199', 'Q': '1998.63580', 'B': '0'}}
== 2024-02-27 01:52:03.086348 writeLog== | k线完结,{'e': 'kline', 'E': 1708969923001, 's': 'ARPAUSDT', 'k': {'t': 1708969860000, 'T': 1708969919999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088054, 'L': 168088086, 'o': '0.06843', 'c': '0.06845', 'h': '0.06846', 'l': '0.06843', 'v': '43232', 'n': 33, 'x': True, 'q': '2959.56846', 'V': '34986', 'Q': '2395.12600', 'B': '0'}}
== 2024-02-27 01:53:03.074631 writeLog== | k线完结,{'e': 'kline', 'E': 1708969983000, 's': 'ARPAUSDT', 'k': {'t': 1708969920000, 'T': 1708969979999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088087, 'L': 168088098, 'o': '0.06845', 'c': '0.06845', 'h': '0.06846', 'l': '0.06845', 'v': '8702', 'n': 12, 'x': True, 'q': '595.66593', 'V': '1880', 'Q': '128.70003', 'B': '0'}}
== 2024-02-27 01:54:03.085882 writeLog== | k线完结,{'e': 'kline', 'E': 1708970043000, 's': 'ARPAUSDT', 'k': {'t': 1708969980000, 'T': 1708970039999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088099, 'L': 168088155, 'o': '0.06845', 'c': '0.06844', 'h': '0.06845', 'l': '0.06836', 'v': '62769', 'n': 57, 'x': True, 'q': '4292.86606', 'V': '13897', 'Q': '950.62878', 'B': '0'}}
== 2024-02-27 01:55:03.030870 writeLog== | k线完结,{'e': 'kline', 'E': 1708970103000, 's': 'ARPAUSDT', 'k': {'t': 1708970040000, 'T': 1708970099999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088156, 'L': 168088192, 'o': '0.06844', 'c': '0.06842', 'h': '0.06846', 'l': '0.06841', 'v': '84690', 'n': 37, 'x': True, 'q': '5794.66743', 'V': '14418', 'Q': '986.53808', 'B': '0'}}
== 2024-02-27 01:56:03.030824 writeLog== | k线完结,{'e': 'kline', 'E': 1708970163000, 's': 'ARPAUSDT', 'k': {'t': 1708970100000, 'T': 1708970159999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088193, 'L': 168088224, 'o': '0.06842', 'c': '0.06841', 'h': '0.06845', 'l': '0.06841', 'v': '10901', 'n': 32, 'x': True, 'q': '745.86518', 'V': '5003', 'Q': '342.34316', 'B': '0'}}
== 2024-02-27 01:57:03.062462 writeLog== | k线完结,{'e': 'kline', 'E': 1708970223001, 's': 'ARPAUSDT', 'k': {'t': 1708970160000, 'T': 1708970219999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088225, 'L': 168088257, 'o': '0.06843', 'c': '0.06847', 'h': '0.06849', 'l': '0.06843', 'v': '8434', 'n': 33, 'x': True, 'q': '577.36602', 'V': '4818', 'Q': '329.77274', 'B': '0'}}
== 2024-02-27 01:57:32.854903 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708970252854, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 01:58:00.989736 writeLog== | k线完结,{'e': 'kline', 'E': 1708970280773, 's': 'ARPAUSDT', 'k': {'t': 1708970220000, 'T': 1708970279999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088258, 'L': 168088381, 'o': '0.06848', 'c': '0.06843', 'h': '0.06853', 'l': '0.06837', 'v': '129940', 'n': 124, 'x': True, 'q': '8891.35593', 'V': '32370', 'Q': '2214.84626', 'B': '0'}}
== 2024-02-27 01:59:03.035321 writeLog== | k线完结,{'e': 'kline', 'E': 1708970343001, 's': 'ARPAUSDT', 'k': {'t': 1708970280000, 'T': 1708970339999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088382, 'L': 168088487, 'o': '0.06844', 'c': '0.06860', 'h': '0.06860', 'l': '0.06844', 'v': '151513', 'n': 106, 'x': True, 'q': '10386.53368', 'V': '145044', 'Q': '9943.21842', 'B': '0'}}
== 2024-02-27 02:00:01.183887 writeLog== | k线完结,{'e': 'kline', 'E': 1708970401152, 's': 'ARPAUSDT', 'k': {'t': 1708970340000, 'T': 1708970399999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088488, 'L': 168088541, 'o': '0.06859', 'c': '0.06859', 'h': '0.06865', 'l': '0.06858', 'v': '66037', 'n': 54, 'x': True, 'q': '4531.08829', 'V': '58432', 'Q': '4009.35979', 'B': '0'}}
== 2024-02-27 02:01:00.248547 writeLog== | k线完结,{'e': 'kline', 'E': 1708970460193, 's': 'ARPAUSDT', 'k': {'t': 1708970400000, 'T': 1708970459999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088542, 'L': 168088779, 'o': '0.06859', 'c': '0.06860', 'h': '0.06869', 'l': '0.06859', 'v': '395361', 'n': 238, 'x': True, 'q': '27133.37087', 'V': '254455', 'Q': '17464.78956', 'B': '0'}}
== 2024-02-27 02:02:01.429971 writeLog== | k线完结,{'e': 'kline', 'E': 1708970521402, 's': 'ARPAUSDT', 'k': {'t': 1708970460000, 'T': 1708970519999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088780, 'L': 168088956, 'o': '0.06859', 'c': '0.06850', 'h': '0.06859', 'l': '0.06843', 'v': '192085', 'n': 177, 'x': True, 'q': '13156.33126', 'V': '37401', 'Q': '2563.08434', 'B': '0'}}
== 2024-02-27 02:03:01.685131 writeLog== | k线完结,{'e': 'kline', 'E': 1708970581619, 's': 'ARPAUSDT', 'k': {'t': 1708970520000, 'T': 1708970579999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168088957, 'L': 168089085, 'o': '0.06850', 'c': '0.06853', 'h': '0.06855', 'l': '0.06845', 'v': '160072', 'n': 129, 'x': True, 'q': '10966.86747', 'V': '140867', 'Q': '9651.29415', 'B': '0'}}
== 2024-02-27 02:04:00.312129 writeLog== | k线完结,{'e': 'kline', 'E': 1708970640239, 's': 'ARPAUSDT', 'k': {'t': 1708970580000, 'T': 1708970639999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089086, 'L': 168089189, 'o': '0.06853', 'c': '0.06859', 'h': '0.06864', 'l': '0.06851', 'v': '78942', 'n': 104, 'x': True, 'q': '5414.40937', 'V': '46278', 'Q': '3174.18644', 'B': '0'}}
== 2024-02-27 02:05:02.247156 writeLog== | k线完结,{'e': 'kline', 'E': 1708970702208, 's': 'ARPAUSDT', 'k': {'t': 1708970640000, 'T': 1708970699999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089190, 'L': 168089265, 'o': '0.06858', 'c': '0.06862', 'h': '0.06867', 'l': '0.06854', 'v': '137562', 'n': 76, 'x': True, 'q': '9436.64138', 'V': '104462', 'Q': '7166.41590', 'B': '0'}}
== 2024-02-27 02:06:03.088561 writeLog== | k线完结,{'e': 'kline', 'E': 1708970763001, 's': 'ARPAUSDT', 'k': {'t': 1708970700000, 'T': 1708970759999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089266, 'L': 168089355, 'o': '0.06861', 'c': '0.06861', 'h': '0.06865', 'l': '0.06859', 'v': '73090', 'n': 90, 'x': True, 'q': '5014.51483', 'V': '37967', 'Q': '2605.01687', 'B': '0'}}
== 2024-02-27 02:07:01.153128 writeLog== | k线完结,{'e': 'kline', 'E': 1708970821086, 's': 'ARPAUSDT', 'k': {'t': 1708970760000, 'T': 1708970819999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089356, 'L': 168089496, 'o': '0.06862', 'c': '0.06862', 'h': '0.06867', 'l': '0.06856', 'v': '191251', 'n': 141, 'x': True, 'q': '13120.80137', 'V': '45338', 'Q': '3111.12293', 'B': '0'}}
== 2024-02-27 02:08:03.066186 writeLog== | k线完结,{'e': 'kline', 'E': 1708970883000, 's': 'ARPAUSDT', 'k': {'t': 1708970820000, 'T': 1708970879999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089497, 'L': 168089537, 'o': '0.06861', 'c': '0.06864', 'h': '0.06864', 'l': '0.06859', 'v': '20316', 'n': 41, 'x': True, 'q': '1394.09071', 'V': '12552', 'Q': '861.43101', 'B': '0'}}
== 2024-02-27 02:09:00.248708 writeLog== | k线完结,{'e': 'kline', 'E': 1708970940197, 's': 'ARPAUSDT', 'k': {'t': 1708970880000, 'T': 1708970939999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089538, 'L': 168089627, 'o': '0.06864', 'c': '0.06867', 'h': '0.06872', 'l': '0.06864', 'v': '175325', 'n': 90, 'x': True, 'q': '12041.47407', 'V': '130029', 'Q': '8929.78366', 'B': '0'}}
== 2024-02-27 02:10:00.540029 writeLog== | k线完结,{'e': 'kline', 'E': 1708971000490, 's': 'ARPAUSDT', 'k': {'t': 1708970940000, 'T': 1708970999999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089628, 'L': 168089666, 'o': '0.06866', 'c': '0.06866', 'h': '0.06867', 'l': '0.06863', 'v': '12444', 'n': 39, 'x': True, 'q': '854.39870', 'V': '5875', 'Q': '403.38852', 'B': '0'}}
== 2024-02-27 02:11:02.289668 writeLog== | k线完结,{'e': 'kline', 'E': 1708971062182, 's': 'ARPAUSDT', 'k': {'t': 1708971000000, 'T': 1708971059999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089667, 'L': 168089754, 'o': '0.06866', 'c': '0.06872', 'h': '0.06873', 'l': '0.06866', 'v': '60972', 'n': 88, 'x': True, 'q': '4188.32763', 'V': '49442', 'Q': '3396.25331', 'B': '0'}}
== 2024-02-27 02:12:03.037607 writeLog== | k线完结,{'e': 'kline', 'E': 1708971123001, 's': 'ARPAUSDT', 'k': {'t': 1708971060000, 'T': 1708971119999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089755, 'L': 168089834, 'o': '0.06871', 'c': '0.06864', 'h': '0.06872', 'l': '0.06863', 'v': '139627', 'n': 80, 'x': True, 'q': '9588.10028', 'V': '31053', 'Q': '2132.56471', 'B': '0'}}
== 2024-02-27 02:13:02.098663 writeLog== | k线完结,{'e': 'kline', 'E': 1708971182083, 's': 'ARPAUSDT', 'k': {'t': 1708971120000, 'T': 1708971179999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089835, 'L': 168089935, 'o': '0.06864', 'c': '0.06861', 'h': '0.06865', 'l': '0.06855', 'v': '66272', 'n': 101, 'x': True, 'q': '4546.37326', 'V': '31931', 'Q': '2191.10078', 'B': '0'}}
== 2024-02-27 02:14:02.780809 writeLog== | k线完结,{'e': 'kline', 'E': 1708971242690, 's': 'ARPAUSDT', 'k': {'t': 1708971180000, 'T': 1708971239999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168089936, 'L': 168090047, 'o': '0.06861', 'c': '0.06860', 'h': '0.06863', 'l': '0.06854', 'v': '151286', 'n': 112, 'x': True, 'q': '10376.68333', 'V': '57822', 'Q': '3967.57456', 'B': '0'}}
== 2024-02-27 02:14:43.970192 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708971283952, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 02:15:03.085128 writeLog== | k线完结,{'e': 'kline', 'E': 1708971303000, 's': 'ARPAUSDT', 'k': {'t': 1708971240000, 'T': 1708971299999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090048, 'L': 168090114, 'o': '0.06860', 'c': '0.06864', 'h': '0.06868', 'l': '0.06860', 'v': '55563', 'n': 67, 'x': True, 'q': '3813.74342', 'V': '33310', 'Q': '2286.09440', 'B': '0'}}
== 2024-02-27 02:16:00.154588 writeLog== | k线完结,{'e': 'kline', 'E': 1708971360123, 's': 'ARPAUSDT', 'k': {'t': 1708971300000, 'T': 1708971359999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090115, 'L': 168090231, 'o': '0.06860', 'c': '0.06856', 'h': '0.06861', 'l': '0.06851', 'v': '76121', 'n': 117, 'x': True, 'q': '5218.03105', 'V': '21205', 'Q': '1454.16257', 'B': '0'}}
== 2024-02-27 02:17:03.075307 writeLog== | k线完结,{'e': 'kline', 'E': 1708971423000, 's': 'ARPAUSDT', 'k': {'t': 1708971360000, 'T': 1708971419999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090232, 'L': 168090315, 'o': '0.06855', 'c': '0.06854', 'h': '0.06856', 'l': '0.06851', 'v': '69498', 'n': 84, 'x': True, 'q': '4763.20081', 'V': '50718', 'Q': '3476.17459', 'B': '0'}}
== 2024-02-27 02:18:00.764024 writeLog== | k线完结,{'e': 'kline', 'E': 1708971480690, 's': 'ARPAUSDT', 'k': {'t': 1708971420000, 'T': 1708971479999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090316, 'L': 168090363, 'o': '0.06853', 'c': '0.06860', 'h': '0.06860', 'l': '0.06853', 'v': '40146', 'n': 48, 'x': True, 'q': '2752.71345', 'V': '28229', 'Q': '1935.48656', 'B': '0'}}
== 2024-02-27 02:19:00.653170 writeLog== | k线完结,{'e': 'kline', 'E': 1708971540595, 's': 'ARPAUSDT', 'k': {'t': 1708971480000, 'T': 1708971539999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090364, 'L': 168090407, 'o': '0.06861', 'c': '0.06849', 'h': '0.06861', 'l': '0.06848', 'v': '20931', 'n': 44, 'x': True, 'q': '1435.10540', 'V': '13238', 'Q': '907.67814', 'B': '0'}}
== 2024-02-27 02:20:00.542519 writeLog== | k线完结,{'e': 'kline', 'E': 1708971600350, 's': 'ARPAUSDT', 'k': {'t': 1708971540000, 'T': 1708971599999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090408, 'L': 168090466, 'o': '0.06849', 'c': '0.06849', 'h': '0.06854', 'l': '0.06847', 'v': '50919', 'n': 59, 'x': True, 'q': '3488.36029', 'V': '33895', 'Q': '2322.38351', 'B': '0'}}
== 2024-02-27 02:21:02.086199 writeLog== | k线完结,{'e': 'kline', 'E': 1708971661733, 's': 'ARPAUSDT', 'k': {'t': 1708971600000, 'T': 1708971659999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090467, 'L': 168090508, 'o': '0.06851', 'c': '0.06855', 'h': '0.06860', 'l': '0.06851', 'v': '53773', 'n': 42, 'x': True, 'q': '3686.45548', 'V': '34771', 'Q': '2383.55061', 'B': '0'}}
== 2024-02-27 02:22:02.838395 writeLog== | k线完结,{'e': 'kline', 'E': 1708971722753, 's': 'ARPAUSDT', 'k': {'t': 1708971660000, 'T': 1708971719999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090509, 'L': 168090602, 'o': '0.06855', 'c': '0.06849', 'h': '0.06857', 'l': '0.06849', 'v': '80913', 'n': 94, 'x': True, 'q': '5544.61541', 'V': '32785', 'Q': '2247.35930', 'B': '0'}}
== 2024-02-27 02:22:48.681024 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708971768680, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 02:23:03.083011 writeLog== | k线完结,{'e': 'kline', 'E': 1708971783000, 's': 'ARPAUSDT', 'k': {'t': 1708971720000, 'T': 1708971779999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090603, 'L': 168090658, 'o': '0.06850', 'c': '0.06847', 'h': '0.06851', 'l': '0.06844', 'v': '39160', 'n': 56, 'x': True, 'q': '2681.53658', 'V': '17817', 'Q': '1219.94245', 'B': '0'}}
== 2024-02-27 02:24:00.434585 writeLog== | k线完结,{'e': 'kline', 'E': 1708971840392, 's': 'ARPAUSDT', 'k': {'t': 1708971780000, 'T': 1708971839999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090659, 'L': 168090689, 'o': '0.06848', 'c': '0.06850', 'h': '0.06851', 'l': '0.06848', 'v': '8404', 'n': 31, 'x': True, 'q': '575.62700', 'V': '5873', 'Q': '402.25920', 'B': '0'}}
== 2024-02-27 02:25:02.501543 writeLog== | k线完结,{'e': 'kline', 'E': 1708971902413, 's': 'ARPAUSDT', 'k': {'t': 1708971840000, 'T': 1708971899999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090690, 'L': 168090746, 'o': '0.06851', 'c': '0.06845', 'h': '0.06853', 'l': '0.06845', 'v': '92995', 'n': 57, 'x': True, 'q': '6367.40117', 'V': '24364', 'Q': '1669.35739', 'B': '0'}}
== 2024-02-27 02:26:01.653807 writeLog== | k线完结,{'e': 'kline', 'E': 1708971961628, 's': 'ARPAUSDT', 'k': {'t': 1708971900000, 'T': 1708971959999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090747, 'L': 168090823, 'o': '0.06846', 'c': '0.06843', 'h': '0.06849', 'l': '0.06840', 'v': '107085', 'n': 77, 'x': True, 'q': '7330.93502', 'V': '37671', 'Q': '2579.49580', 'B': '0'}}
== 2024-02-27 02:26:52.252068 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708972012251, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 02:27:03.064880 writeLog== | k线完结,{'e': 'kline', 'E': 1708972023000, 's': 'ARPAUSDT', 'k': {'t': 1708971960000, 'T': 1708972019999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090824, 'L': 168090873, 'o': '0.06844', 'c': '0.06846', 'h': '0.06846', 'l': '0.06841', 'v': '96705', 'n': 50, 'x': True, 'q': '6618.40392', 'V': '93404', 'Q': '6392.50541', 'B': '0'}}
== 2024-02-27 02:28:03.045733 writeLog== | k线完结,{'e': 'kline', 'E': 1708972083000, 's': 'ARPAUSDT', 'k': {'t': 1708972020000, 'T': 1708972079999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090874, 'L': 168090959, 'o': '0.06846', 'c': '0.06834', 'h': '0.06846', 'l': '0.06834', 'v': '110735', 'n': 86, 'x': True, 'q': '7572.94765', 'V': '3816', 'Q': '261.03074', 'B': '0'}}
== 2024-02-27 02:28:54.941334 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708972134940, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 02:29:03.053910 writeLog== | k线完结,{'e': 'kline', 'E': 1708972143000, 's': 'ARPAUSDT', 'k': {'t': 1708972080000, 'T': 1708972139999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168090960, 'L': 168091113, 'o': '0.06839', 'c': '0.06845', 'h': '0.06850', 'l': '0.06837', 'v': '268944', 'n': 154, 'x': True, 'q': '18407.88823', 'V': '239623', 'Q': '16401.63615', 'B': '0'}}
== 2024-02-27 02:30:01.453907 writeLog== | k线完结,{'e': 'kline', 'E': 1708972201385, 's': 'ARPAUSDT', 'k': {'t': 1708972140000, 'T': 1708972199999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168091114, 'L': 168091148, 'o': '0.06843', 'c': '0.06838', 'h': '0.06845', 'l': '0.06838', 'v': '24029', 'n': 35, 'x': True, 'q': '1644.01288', 'V': '5412', 'Q': '370.40892', 'B': '0'}}
== 2024-02-27 02:31:00.784731 writeLog== | k线完结,{'e': 'kline', 'E': 1708972260772, 's': 'ARPAUSDT', 'k': {'t': 1708972200000, 'T': 1708972259999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168091149, 'L': 168091221, 'o': '0.06834', 'c': '0.06828', 'h': '0.06842', 'l': '0.06825', 'v': '61627', 'n': 73, 'x': True, 'q': '4210.01483', 'V': '11866', 'Q': '811.13826', 'B': '0'}}
