== 2024-02-26 16:10:33.549712 == | ================启动Log================
== 2024-02-27 06:49:50.722782 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:50:50.886307 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:51:52.079291 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:52:52.288470 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:53:52.551122 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:54:52.909312 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:55:53.061290 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:56:54.509871 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 06:56:55.671450 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:57:55.835131 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:58:56.712517 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 06:59:56.888262 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.92 
== 2024-02-27 07:00:58.336296 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:02:00.051881 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:02:02.651738 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:03:06.538352 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:04:08.558416 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:05:09.552151 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:06:09.838825 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:07:11.020800 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:08:11.246801 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:09:11.521510 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:09:12.738783 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:10:13.208720 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:11:13.645893 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:12:14.835485 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:13:15.015815 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:14:15.184709 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:15:15.785828 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:16:16.990593 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:17:18.408277 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:18:18.647898 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:19:18.795526 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:20:19.727357 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:21:19.877200 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:22:21.057263 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:23:21.688324 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:24:21.854562 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:25:22.804871 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:26:22.981927 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:27:24.240504 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:28:24.414794 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:29:27.911964 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:30:28.381284 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:31:28.573234 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:31:29.850554 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:32:31.140309 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:33:31.295844 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:33:32.459952 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:34:32.628883 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:34:33.807917 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:35:35.674885 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:36:35.908996 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:37:37.097466 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:38:37.302652 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:39:37.526068 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:39:38.713779 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:40:39.733783 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:41:39.890917 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.91 
== 2024-02-27 07:42:41.065986 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:43:41.280336 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:44:41.503542 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:45:43.077038 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:46:43.367778 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:47:45.219029 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:48:47.376377 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:48:50.695073 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:49:51.343691 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:50:51.862992 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:51:53.152046 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:52:54.423240 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:53:54.614790 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:54:54.716495 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:54:55.869889 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.90 
== 2024-02-27 07:55:56.520697 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.89 
== 2024-02-27 07:56:56.731757 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 07:56:59.309579 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.88 
== 2024-02-27 07:58:06.503349 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 07:59:07.231594 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:00:23.890767 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:01:34.973678 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:02:38.816657 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:03:50.588586 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:04:52.058577 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:05:02.983064 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:06:05.231402 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:07:05.618616 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:08:15.579790 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:09:17.151721 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:09:21.681230 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:10:39.756680 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:11:40.534600 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:12:41.023539 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:13:48.051421 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:14:51.212711 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:15:54.867929 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:16:55.671394 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:18:12.799011 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:19:14.623159 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:19:25.110212 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:20:47.244675 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:21:54.135247 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:23:07.794970 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:24:24.546761 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:25:35.502078 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:26:44.526578 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:27:46.615086 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:28:47.686107 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:29:50.476330 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:30:57.387846 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:32:16.967156 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:33:20.783075 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:34:37.342760 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:35:40.328215 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:36:44.706410 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:37:55.573488 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:37:57.246188 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:38:57.432355 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:40:06.282268 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:41:07.200360 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:42:08.830823 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:43:20.645464 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:44:20.998975 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:44:22.597196 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:45:29.207913 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:46:36.941754 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:47:37.561799 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:48:38.861594 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:49:41.277657 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:50:41.718509 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:51:41.930924 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:52:42.217496 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:53:43.903511 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 08:53:45.129992 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:54:45.325366 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:55:46.150240 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:56:46.428566 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:57:46.957670 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:58:48.204432 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 08:59:48.486660 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:00:53.025374 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:01:01.439016 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:02:01.864071 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:03:02.058670 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:04:09.926536 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:05:14.828728 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:06:18.853102 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:07:24.286187 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:08:26.791611 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:08:33.419590 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:09:34.609569 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:10:36.923727 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:10:40.086749 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:11:40.658232 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:12:40.925473 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:13:42.308474 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:14:46.929836 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:15:51.446299 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:16:53.109501 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:17:53.476996 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:18:54.323977 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:19:56.961181 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:20:59.710788 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.87 
== 2024-02-27 09:22:00.013589 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:23:00.548423 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:24:01.751688 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:25:03.823772 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:26:07.520835 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:27:07.721970 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:28:09.953626 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:29:10.160638 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:29:11.781309 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:30:14.484793 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:30:16.421881 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:31:17.565450 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:32:18.218706 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:33:18.832775 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:34:24.497790 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:35:28.902622 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:36:41.409753 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:37:47.127534 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:38:47.403373 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:39:47.716907 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:40:48.991534 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:41:50.192453 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:43:05.188284 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:44:22.579995 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:45:33.969281 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:47:01.939752 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:48:31.006626 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:49:41.447175 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 09:50:16.081697 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:51:29.152643 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:52:58.184513 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:54:14.017402 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:55:28.702821 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:56:52.121737 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:57:59.856761 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 09:59:22.321655 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:00:46.737116 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:01:58.729499 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:03:16.907381 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:04:26.750753 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:05:41.994078 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:06:56.883994 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:08:11.829578 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:09:21.528573 == | ================启动Log================
== 2024-02-27 10:09:22.120985 cancelAll== | 执行全撤!!开盘撤单
== 2024-02-27 10:09:23.711461 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 10:09:23.817028 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 10:09:23.932554 cancelAll== | 执行全撤!!报错撤单
== 2024-02-27 10:09:27.400497 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:10:27.601059 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:11:27.711035 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:12:27.846687 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:13:28.016737 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:14:29.228697 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:15:29.386595 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:16:29.548625 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:17:29.728731 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:18:29.835307 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:19:30.951525 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:20:31.119903 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:21:31.260971 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:22:31.419178 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:23:31.598876 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:24:32.786139 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:25:32.934562 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:26:33.101670 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:27:33.292823 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:28:33.426749 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:29:34.567060 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:30:34.708596 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:31:34.875414 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:32:35.047649 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:33:35.240500 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
== 2024-02-27 10:34:36.422658 reviewPosRisk== | 仓位:0 名义资产:0.00 权益:299.85 
