== 2024-02-26 16:10:33.257856 == | ================启动Log================
== 2024-02-26 22:23:01.357608 writeLog== | k线完结,{'e': 'kline', 'E': 1708957381269, 's': 'AGLDUSDT', 'k': {'t': 1708957320000, 'T': 1708957379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521559, 'L': 56521588, 'o': '1.4430000', 'c': '1.4435000', 'h': '1.4435000', 'l': '1.4426000', 'v': '507', 'n': 30, 'x': True, 'q': '731.6448000', 'V': '429', 'Q': '619.1064000', 'B': '0'}}
== 2024-02-26 22:23:04.690712 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708957384682, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:24:03.061341 writeLog== | k线完结,{'e': 'kline', 'E': 1708957443001, 's': 'AGLDUSDT', 'k': {'t': 1708957380000, 'T': 1708957439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521589, 'L': 56521604, 'o': '1.4432000', 'c': '1.4435000', 'h': '1.4435000', 'l': '1.4430000', 'v': '381', 'n': 16, 'x': True, 'q': '549.8423000', 'V': '195', 'Q': '281.4233000', 'B': '0'}}
== 2024-02-26 22:25:00.475684 writeLog== | k线完结,{'e': 'kline', 'E': 1708957500434, 's': 'AGLDUSDT', 'k': {'t': 1708957440000, 'T': 1708957499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521605, 'L': 56521626, 'o': '1.4430000', 'c': '1.4427000', 'h': '1.4433000', 'l': '1.4427000', 'v': '479', 'n': 22, 'x': True, 'q': '691.2501000', 'V': '184', 'Q': '265.5161000', 'B': '0'}}
== 2024-02-26 22:26:03.018249 writeLog== | k线完结,{'e': 'kline', 'E': 1708957563000, 's': 'AGLDUSDT', 'k': {'t': 1708957500000, 'T': 1708957559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521627, 'L': 56521697, 'o': '1.4426000', 'c': '1.4425000', 'h': '1.4430000', 'l': '1.4421000', 'v': '2590', 'n': 71, 'x': True, 'q': '3736.0563000', 'V': '445', 'Q': '642.0288000', 'B': '0'}}
== 2024-02-26 22:27:03.036849 writeLog== | k线完结,{'e': 'kline', 'E': 1708957623000, 's': 'AGLDUSDT', 'k': {'t': 1708957560000, 'T': 1708957619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521698, 'L': 56521722, 'o': '1.4422000', 'c': '1.4425000', 'h': '1.4428000', 'l': '1.4422000', 'v': '379', 'n': 25, 'x': True, 'q': '546.7277000', 'V': '281', 'Q': '405.3653000', 'B': '0'}}
== 2024-02-26 22:27:10.853000 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708957630851, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:28:03.248914 writeLog== | k线完结,{'e': 'kline', 'E': 1708957683000, 's': 'AGLDUSDT', 'k': {'t': 1708957620000, 'T': 1708957679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521723, 'L': 56521748, 'o': '1.4426000', 'c': '1.4424000', 'h': '1.4429000', 'l': '1.4424000', 'v': '722', 'n': 26, 'x': True, 'q': '1041.5664000', 'V': '315', 'Q': '454.4806000', 'B': '0'}}
== 2024-02-26 22:29:01.478287 writeLog== | k线完结,{'e': 'kline', 'E': 1708957741475, 's': 'AGLDUSDT', 'k': {'t': 1708957680000, 'T': 1708957739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521749, 'L': 56521776, 'o': '1.4427000', 'c': '1.4424000', 'h': '1.4429000', 'l': '1.4422000', 'v': '1164', 'n': 28, 'x': True, 'q': '1679.3451000', 'V': '197', 'Q': '284.2274000', 'B': '0'}}
== 2024-02-26 22:30:00.908777 writeLog== | k线完结,{'e': 'kline', 'E': 1708957800905, 's': 'AGLDUSDT', 'k': {'t': 1708957740000, 'T': 1708957799999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521777, 'L': 56521822, 'o': '1.4424000', 'c': '1.4419000', 'h': '1.4424000', 'l': '1.4412000', 'v': '961', 'n': 46, 'x': True, 'q': '1385.4527000', 'V': '119', 'Q': '171.5710000', 'B': '0'}}
== 2024-02-26 22:31:00.858352 writeLog== | k线完结,{'e': 'kline', 'E': 1708957860804, 's': 'AGLDUSDT', 'k': {'t': 1708957800000, 'T': 1708957859999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521823, 'L': 56521872, 'o': '1.4420000', 'c': '1.4446000', 'h': '1.4447000', 'l': '1.4420000', 'v': '4332', 'n': 50, 'x': True, 'q': '6251.1410000', 'V': '4094', 'Q': '5907.4772000', 'B': '0'}}
== 2024-02-26 22:32:03.056227 writeLog== | k线完结,{'e': 'kline', 'E': 1708957923000, 's': 'AGLDUSDT', 'k': {'t': 1708957860000, 'T': 1708957919999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521873, 'L': 56521944, 'o': '1.4446000', 'c': '1.4458000', 'h': '1.4460000', 'l': '1.4445000', 'v': '2492', 'n': 72, 'x': True, 'q': '3601.3898000', 'V': '1316', 'Q': '1901.7979000', 'B': '0'}}
== 2024-02-26 22:33:03.084564 writeLog== | k线完结,{'e': 'kline', 'E': 1708957983000, 's': 'AGLDUSDT', 'k': {'t': 1708957920000, 'T': 1708957979999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521945, 'L': 56521982, 'o': '1.4459000', 'c': '1.4466000', 'h': '1.4466000', 'l': '1.4458000', 'v': '653', 'n': 38, 'x': True, 'q': '944.2550000', 'V': '260', 'Q': '376.0056000', 'B': '0'}}
== 2024-02-26 22:34:00.170317 writeLog== | k线完结,{'e': 'kline', 'E': 1708958040138, 's': 'AGLDUSDT', 'k': {'t': 1708957980000, 'T': 1708958039999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56521983, 'L': 56522033, 'o': '1.4466000', 'c': '1.4453000', 'h': '1.4474000', 'l': '1.4451000', 'v': '1061', 'n': 51, 'x': True, 'q': '1534.2734000', 'V': '283', 'Q': '409.4461000', 'B': '0'}}
== 2024-02-26 22:35:03.125959 writeLog== | k线完结,{'e': 'kline', 'E': 1708958103001, 's': 'AGLDUSDT', 'k': {'t': 1708958040000, 'T': 1708958099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522034, 'L': 56522070, 'o': '1.4452000', 'c': '1.4455000', 'h': '1.4463000', 'l': '1.4449000', 'v': '595', 'n': 37, 'x': True, 'q': '860.1907000', 'V': '412', 'Q': '595.6126000', 'B': '0'}}
== 2024-02-26 22:36:01.069154 writeLog== | k线完结,{'e': 'kline', 'E': 1708958160364, 's': 'AGLDUSDT', 'k': {'t': 1708958100000, 'T': 1708958159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522071, 'L': 56522112, 'o': '1.4460000', 'c': '1.4465000', 'h': '1.4474000', 'l': '1.4460000', 'v': '754', 'n': 42, 'x': True, 'q': '1090.8635000', 'V': '688', 'Q': '995.3851000', 'B': '0'}}
== 2024-02-26 22:36:27.882306 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708958187881, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:37:03.028925 writeLog== | k线完结,{'e': 'kline', 'E': 1708958223001, 's': 'AGLDUSDT', 'k': {'t': 1708958160000, 'T': 1708958219999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522113, 'L': 56522170, 'o': '1.4465000', 'c': '1.4466000', 'h': '1.4475000', 'l': '1.4461000', 'v': '1011', 'n': 58, 'x': True, 'q': '1462.6821000', 'V': '685', 'Q': '991.1542000', 'B': '0'}}
== 2024-02-26 22:38:03.102077 writeLog== | k线完结,{'e': 'kline', 'E': 1708958283001, 's': 'AGLDUSDT', 'k': {'t': 1708958220000, 'T': 1708958279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522171, 'L': 56522206, 'o': '1.4466000', 'c': '1.4465000', 'h': '1.4466000', 'l': '1.4460000', 'v': '962', 'n': 36, 'x': True, 'q': '1391.3816000', 'V': '114', 'Q': '164.8826000', 'B': '0'}}
== 2024-02-26 22:39:03.101812 writeLog== | k线完结,{'e': 'kline', 'E': 1708958343000, 's': 'AGLDUSDT', 'k': {'t': 1708958280000, 'T': 1708958339999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522207, 'L': 56522227, 'o': '1.4465000', 'c': '1.4462000', 'h': '1.4469000', 'l': '1.4462000', 'v': '457', 'n': 21, 'x': True, 'q': '661.0754000', 'V': '150', 'Q': '216.9747000', 'B': '0'}}
== 2024-02-26 22:40:03.024940 writeLog== | k线完结,{'e': 'kline', 'E': 1708958403000, 's': 'AGLDUSDT', 'k': {'t': 1708958340000, 'T': 1708958399999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522228, 'L': 56522256, 'o': '1.4461000', 'c': '1.4463000', 'h': '1.4463000', 'l': '1.4455000', 'v': '474', 'n': 29, 'x': True, 'q': '685.2596000', 'V': '118', 'Q': '170.6407000', 'B': '0'}}
== 2024-02-26 22:41:03.111088 writeLog== | k线完结,{'e': 'kline', 'E': 1708958463000, 's': 'AGLDUSDT', 'k': {'t': 1708958400000, 'T': 1708958459999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522257, 'L': 56522336, 'o': '1.4461000', 'c': '1.4472000', 'h': '1.4472000', 'l': '1.4455000', 'v': '2469', 'n': 80, 'x': True, 'q': '3571.4885000', 'V': '1508', 'Q': '2181.6120000', 'B': '0'}}
== 2024-02-26 22:42:08.078653 writeLog== | k线完结,{'e': 'kline', 'E': 1708958523001, 's': 'AGLDUSDT', 'k': {'t': 1708958460000, 'T': 1708958519999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522337, 'L': 56522348, 'o': '1.4466000', 'c': '1.4466000', 'h': '1.4469000', 'l': '1.4466000', 'v': '321', 'n': 12, 'x': True, 'q': '464.4050000', 'V': '295', 'Q': '426.7930000', 'B': '0'}}
== 2024-02-26 22:43:01.329930 writeLog== | k线完结,{'e': 'kline', 'E': 1708958581295, 's': 'AGLDUSDT', 'k': {'t': 1708958520000, 'T': 1708958579999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522349, 'L': 56522392, 'o': '1.4468000', 'c': '1.4485000', 'h': '1.4485000', 'l': '1.4465000', 'v': '722', 'n': 44, 'x': True, 'q': '1044.9882000', 'V': '618', 'Q': '894.4915000', 'B': '0'}}
== 2024-02-26 22:44:01.276610 writeLog== | k线完结,{'e': 'kline', 'E': 1708958641184, 's': 'AGLDUSDT', 'k': {'t': 1708958580000, 'T': 1708958639999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522393, 'L': 56522471, 'o': '1.4485000', 'c': '1.4483000', 'h': '1.4488000', 'l': '1.4476000', 'v': '2058', 'n': 79, 'x': True, 'q': '2980.0264000', 'V': '437', 'Q': '632.8977000', 'B': '0'}}
== 2024-02-26 22:44:35.476283 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708958675475, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:45:03.173897 writeLog== | k线完结,{'e': 'kline', 'E': 1708958703001, 's': 'AGLDUSDT', 'k': {'t': 1708958640000, 'T': 1708958699999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522472, 'L': 56522661, 'o': '1.4481000', 'c': '1.4498000', 'h': '1.4501000', 'l': '1.4477000', 'v': '14547', 'n': 190, 'x': True, 'q': '21080.0823000', 'V': '12921', 'Q': '18724.8927000', 'B': '0'}}
== 2024-02-26 22:46:00.239861 writeLog== | k线完结,{'e': 'kline', 'E': 1708958760180, 's': 'AGLDUSDT', 'k': {'t': 1708958700000, 'T': 1708958759999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522662, 'L': 56522793, 'o': '1.4496000', 'c': '1.4555000', 'h': '1.4555000', 'l': '1.4496000', 'v': '5301', 'n': 132, 'x': True, 'q': '7697.6578000', 'V': '4666', 'Q': '6776.0805000', 'B': '0'}}
== 2024-02-26 22:47:01.273775 writeLog== | k线完结,{'e': 'kline', 'E': 1708958821232, 's': 'AGLDUSDT', 'k': {'t': 1708958760000, 'T': 1708958819999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522794, 'L': 56522943, 'o': '1.4559000', 'c': '1.4562000', 'h': '1.4574000', 'l': '1.4552000', 'v': '8196', 'n': 150, 'x': True, 'q': '11934.3675000', 'V': '3137', 'Q': '4569.9462000', 'B': '0'}}
== 2024-02-26 22:48:01.337360 writeLog== | k线完结,{'e': 'kline', 'E': 1708958881248, 's': 'AGLDUSDT', 'k': {'t': 1708958820000, 'T': 1708958879999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56522944, 'L': 56523026, 'o': '1.4558000', 'c': '1.4559000', 'h': '1.4564000', 'l': '1.4549000', 'v': '2551', 'n': 83, 'x': True, 'q': '3712.9788000', 'V': '848', 'Q': '1234.5431000', 'B': '0'}}
== 2024-02-26 22:49:03.092355 writeLog== | k线完结,{'e': 'kline', 'E': 1708958943001, 's': 'AGLDUSDT', 'k': {'t': 1708958880000, 'T': 1708958939999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523027, 'L': 56523058, 'o': '1.4560000', 'c': '1.4553000', 'h': '1.4565000', 'l': '1.4553000', 'v': '1063', 'n': 32, 'x': True, 'q': '1547.6589000', 'V': '489', 'Q': '712.0679000', 'B': '0'}}
== 2024-02-26 22:50:03.239528 writeLog== | k线完结,{'e': 'kline', 'E': 1708959003001, 's': 'AGLDUSDT', 'k': {'t': 1708958940000, 'T': 1708958999999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523059, 'L': 56523139, 'o': '1.4552000', 'c': '1.4571000', 'h': '1.4583000', 'l': '1.4552000', 'v': '2233', 'n': 81, 'x': True, 'q': '3252.2225000', 'V': '2008', 'Q': '2924.4703000', 'B': '0'}}
== 2024-02-26 22:51:02.475577 writeLog== | k线完结,{'e': 'kline', 'E': 1708959062375, 's': 'AGLDUSDT', 'k': {'t': 1708959000000, 'T': 1708959059999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523140, 'L': 56523183, 'o': '1.4568000', 'c': '1.4564000', 'h': '1.4576000', 'l': '1.4563000', 'v': '2078', 'n': 44, 'x': True, 'q': '3027.4693000', 'V': '1334', 'Q': '1943.6356000', 'B': '0'}}
== 2024-02-26 22:52:03.082731 writeLog== | k线完结,{'e': 'kline', 'E': 1708959123000, 's': 'AGLDUSDT', 'k': {'t': 1708959060000, 'T': 1708959119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523184, 'L': 56523249, 'o': '1.4560000', 'c': '1.4544000', 'h': '1.4568000', 'l': '1.4544000', 'v': '2977', 'n': 66, 'x': True, 'q': '4333.1398000', 'V': '301', 'Q': '438.3239000', 'B': '0'}}
== 2024-02-26 22:53:05.741948 == | ================启动Log================
== 2024-02-26 22:53:06.081548 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708959186081, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:53:07.714020 writeLog== | 全撤:{'status': 'failed', 'data': {'ts': 1708959187713, 'code': -1, 'info': {'code': '429', 'msg': 'Too Many Requests', 'requestTime': 1708959187699, 'data': None}}, 'extra': None}
== 2024-02-26 22:54:03.025692 writeLog== | k线完结,{'e': 'kline', 'E': 1708959243000, 's': 'AGLDUSDT', 'k': {'t': 1708959180000, 'T': 1708959239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523279, 'L': 56523374, 'o': '1.4541000', 'c': '1.4545000', 'h': '1.4545000', 'l': '1.4522000', 'v': '4167', 'n': 96, 'x': True, 'q': '6055.7165000', 'V': '1276', 'Q': '1855.2994000', 'B': '0'}}
== 2024-02-26 22:55:03.028153 writeLog== | k线完结,{'e': 'kline', 'E': 1708959303001, 's': 'AGLDUSDT', 'k': {'t': 1708959240000, 'T': 1708959299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523375, 'L': 56523417, 'o': '1.4545000', 'c': '1.4552000', 'h': '1.4555000', 'l': '1.4545000', 'v': '1872', 'n': 43, 'x': True, 'q': '2724.3204000', 'V': '668', 'Q': '971.9324000', 'B': '0'}}
== 2024-02-26 22:56:03.039877 writeLog== | k线完结,{'e': 'kline', 'E': 1708959363001, 's': 'AGLDUSDT', 'k': {'t': 1708959300000, 'T': 1708959359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523418, 'L': 56523444, 'o': '1.4552000', 'c': '1.4558000', 'h': '1.4559000', 'l': '1.4552000', 'v': '835', 'n': 27, 'x': True, 'q': '1215.2858000', 'V': '775', 'Q': '1127.9534000', 'B': '0'}}
== 2024-02-26 22:57:02.038071 writeLog== | k线完结,{'e': 'kline', 'E': 1708959422000, 's': 'AGLDUSDT', 'k': {'t': 1708959360000, 'T': 1708959419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523445, 'L': 56523487, 'o': '1.4554000', 'c': '1.4572000', 'h': '1.4572000', 'l': '1.4554000', 'v': '2423', 'n': 43, 'x': True, 'q': '3527.4971000', 'V': '1377', 'Q': '2005.1487000', 'B': '0'}}
== 2024-02-26 22:58:01.191349 writeLog== | k线完结,{'e': 'kline', 'E': 1708959481124, 's': 'AGLDUSDT', 'k': {'t': 1708959420000, 'T': 1708959479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523488, 'L': 56523711, 'o': '1.4570000', 'c': '1.4547000', 'h': '1.4579000', 'l': '1.4547000', 'v': '23402', 'n': 224, 'x': True, 'q': '34078.5881000', 'V': '1489', 'Q': '2169.2289000', 'B': '0'}}
== 2024-02-26 22:58:14.945039 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1708959494944, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-26 22:59:01.317043 writeLog== | k线完结,{'e': 'kline', 'E': 1708959541278, 's': 'AGLDUSDT', 'k': {'t': 1708959480000, 'T': 1708959539999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523712, 'L': 56523833, 'o': '1.4544000', 'c': '1.4546000', 'h': '1.4551000', 'l': '1.4528000', 'v': '7357', 'n': 122, 'x': True, 'q': '10695.2446000', 'V': '2942', 'Q': '4278.9650000', 'B': '0'}}
== 2024-02-26 23:00:00.363587 writeLog== | k线完结,{'e': 'kline', 'E': 1708959600275, 's': 'AGLDUSDT', 'k': {'t': 1708959540000, 'T': 1708959599999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523834, 'L': 56523915, 'o': '1.4544000', 'c': '1.4552000', 'h': '1.4561000', 'l': '1.4544000', 'v': '3277', 'n': 82, 'x': True, 'q': '4768.7325000', 'V': '3053', 'Q': '4442.8248000', 'B': '0'}}
== 2024-02-26 23:01:00.291737 writeLog== | k线完结,{'e': 'kline', 'E': 1708959660250, 's': 'AGLDUSDT', 'k': {'t': 1708959600000, 'T': 1708959659999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56523916, 'L': 56524016, 'o': '1.4555000', 'c': '1.4537000', 'h': '1.4560000', 'l': '1.4530000', 'v': '3357', 'n': 101, 'x': True, 'q': '4880.8073000', 'V': '1989', 'Q': '2891.2978000', 'B': '0'}}
== 2024-02-26 23:02:01.193993 writeLog== | k线完结,{'e': 'kline', 'E': 1708959721143, 's': 'AGLDUSDT', 'k': {'t': 1708959660000, 'T': 1708959719999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524017, 'L': 56524180, 'o': '1.4537000', 'c': '1.4546000', 'h': '1.4555000', 'l': '1.4537000', 'v': '4915', 'n': 164, 'x': True, 'q': '7149.4703000', 'V': '3890', 'Q': '5658.7902000', 'B': '0'}}
== 2024-02-26 23:03:01.144163 writeLog== | k线完结,{'e': 'kline', 'E': 1708959781108, 's': 'AGLDUSDT', 'k': {'t': 1708959720000, 'T': 1708959779999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524181, 'L': 56524276, 'o': '1.4543000', 'c': '1.4536000', 'h': '1.4560000', 'l': '1.4536000', 'v': '1981', 'n': 96, 'x': True, 'q': '2882.5877000', 'V': '889', 'Q': '1293.6547000', 'B': '0'}}
== 2024-02-26 23:04:03.034476 writeLog== | k线完结,{'e': 'kline', 'E': 1708959843001, 's': 'AGLDUSDT', 'k': {'t': 1708959780000, 'T': 1708959839999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524277, 'L': 56524385, 'o': '1.4536000', 'c': '1.4542000', 'h': '1.4549000', 'l': '1.4535000', 'v': '5176', 'n': 109, 'x': True, 'q': '7529.0160000', 'V': '2426', 'Q': '3528.5045000', 'B': '0'}}
== 2024-02-26 23:05:01.276819 writeLog== | k线完结,{'e': 'kline', 'E': 1708959901220, 's': 'AGLDUSDT', 'k': {'t': 1708959840000, 'T': 1708959899999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524386, 'L': 56524441, 'o': '1.4535000', 'c': '1.4564000', 'h': '1.4565000', 'l': '1.4534000', 'v': '1189', 'n': 56, 'x': True, 'q': '1729.1860000', 'V': '818', 'Q': '1189.9381000', 'B': '0'}}
== 2024-02-26 23:06:03.031934 writeLog== | k线完结,{'e': 'kline', 'E': 1708959963000, 's': 'AGLDUSDT', 'k': {'t': 1708959900000, 'T': 1708959959999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524442, 'L': 56524531, 'o': '1.4567000', 'c': '1.4598000', 'h': '1.4598000', 'l': '1.4567000', 'v': '2925', 'n': 90, 'x': True, 'q': '4265.3549000', 'V': '2356', 'Q': '3435.5770000', 'B': '0'}}
== 2024-02-26 23:07:01.834076 writeLog== | k线完结,{'e': 'kline', 'E': 1708960021808, 's': 'AGLDUSDT', 'k': {'t': 1708959960000, 'T': 1708960019999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524532, 'L': 56524590, 'o': '1.4598000', 'c': '1.4607000', 'h': '1.4611000', 'l': '1.4598000', 'v': '2117', 'n': 59, 'x': True, 'q': '3092.0543000', 'V': '804', 'Q': '1174.1484000', 'B': '0'}}
== 2024-02-26 23:08:02.710878 writeLog== | k线完结,{'e': 'kline', 'E': 1708960082680, 's': 'AGLDUSDT', 'k': {'t': 1708960020000, 'T': 1708960079999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524591, 'L': 56524638, 'o': '1.4606000', 'c': '1.4611000', 'h': '1.4616000', 'l': '1.4605000', 'v': '562', 'n': 48, 'x': True, 'q': '821.0437000', 'V': '271', 'Q': '395.9852000', 'B': '0'}}
== 2024-02-26 23:09:01.082505 writeLog== | k线完结,{'e': 'kline', 'E': 1708960141051, 's': 'AGLDUSDT', 'k': {'t': 1708960080000, 'T': 1708960139999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524639, 'L': 56524849, 'o': '1.4609000', 'c': '1.4643000', 'h': '1.4650000', 'l': '1.4608000', 'v': '10766', 'n': 211, 'x': True, 'q': '15745.4763000', 'V': '9675', 'Q': '14151.1390000', 'B': '0'}}
== 2024-02-26 23:10:00.440817 writeLog== | k线完结,{'e': 'kline', 'E': 1708960200407, 's': 'AGLDUSDT', 'k': {'t': 1708960140000, 'T': 1708960199999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56524850, 'L': 56525124, 'o': '1.4642000', 'c': '1.4663000', 'h': '1.4670000', 'l': '1.4635000', 'v': '9147', 'n': 275, 'x': True, 'q': '13405.3613000', 'V': '6872', 'Q': '10071.2930000', 'B': '0'}}
== 2024-02-26 23:11:01.278691 writeLog== | k线完结,{'e': 'kline', 'E': 1708960261235, 's': 'AGLDUSDT', 'k': {'t': 1708960200000, 'T': 1708960259999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525125, 'L': 56525272, 'o': '1.4659000', 'c': '1.4670000', 'h': '1.4681000', 'l': '1.4649000', 'v': '4231', 'n': 148, 'x': True, 'q': '6206.6644000', 'V': '2679', 'Q': '3930.5940000', 'B': '0'}}
== 2024-02-26 23:12:01.473919 writeLog== | k线完结,{'e': 'kline', 'E': 1708960321461, 's': 'AGLDUSDT', 'k': {'t': 1708960260000, 'T': 1708960319999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525273, 'L': 56525479, 'o': '1.4671000', 'c': '1.4654000', 'h': '1.4671000', 'l': '1.4637000', 'v': '12711', 'n': 207, 'x': True, 'q': '18627.0827000', 'V': '5249', 'Q': '7691.9296000', 'B': '0'}}
== 2024-02-26 23:13:02.649669 writeLog== | k线完结,{'e': 'kline', 'E': 1708960382640, 's': 'AGLDUSDT', 'k': {'t': 1708960320000, 'T': 1708960379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525480, 'L': 56525589, 'o': '1.4656000', 'c': '1.4680000', 'h': '1.4680000', 'l': '1.4654000', 'v': '2414', 'n': 110, 'x': True, 'q': '3539.6242000', 'V': '1036', 'Q': '1519.8994000', 'B': '0'}}
== 2024-02-26 23:14:02.222229 writeLog== | k线完结,{'e': 'kline', 'E': 1708960442167, 's': 'AGLDUSDT', 'k': {'t': 1708960380000, 'T': 1708960439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525590, 'L': 56525717, 'o': '1.4675000', 'c': '1.4671000', 'h': '1.4675000', 'l': '1.4657000', 'v': '3808', 'n': 128, 'x': True, 'q': '5584.6355000', 'V': '1597', 'Q': '2342.8022000', 'B': '0'}}
== 2024-02-26 23:15:00.420723 writeLog== | k线完结,{'e': 'kline', 'E': 1708960500401, 's': 'AGLDUSDT', 'k': {'t': 1708960440000, 'T': 1708960499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525718, 'L': 56525834, 'o': '1.4667000', 'c': '1.4665000', 'h': '1.4667000', 'l': '1.4654000', 'v': '7254', 'n': 117, 'x': True, 'q': '10633.2242000', 'V': '5120', 'Q': '7505.7542000', 'B': '0'}}
== 2024-02-26 23:16:00.103976 writeLog== | k线完结,{'e': 'kline', 'E': 1708960560098, 's': 'AGLDUSDT', 'k': {'t': 1708960500000, 'T': 1708960559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56525835, 'L': 56526190, 'o': '1.4666000', 'c': '1.4630000', 'h': '1.4680000', 'l': '1.4608000', 'v': '21915', 'n': 356, 'x': True, 'q': '32094.7741000', 'V': '5703', 'Q': '8353.5837000', 'B': '0'}}
== 2024-02-26 23:17:01.277035 writeLog== | k线完结,{'e': 'kline', 'E': 1708960621248, 's': 'AGLDUSDT', 'k': {'t': 1708960560000, 'T': 1708960619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56526191, 'L': 56526273, 'o': '1.4630000', 'c': '1.4628000', 'h': '1.4634000', 'l': '1.4622000', 'v': '3661', 'n': 83, 'x': True, 'q': '5355.2090000', 'V': '1765', 'Q': '2582.0900000', 'B': '0'}}
== 2024-02-26 23:18:03.010931 writeLog== | k线完结,{'e': 'kline', 'E': 1708960683001, 's': 'AGLDUSDT', 'k': {'t': 1708960620000, 'T': 1708960679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56526274, 'L': 56526373, 'o': '1.4631000', 'c': '1.4653000', 'h': '1.4665000', 'l': '1.4628000', 'v': '4338', 'n': 100, 'x': True, 'q': '6350.5987000', 'V': '2753', 'Q': '4030.8809000', 'B': '0'}}
== 2024-02-26 23:19:00.409368 writeLog== | k线完结,{'e': 'kline', 'E': 1708960740389, 's': 'AGLDUSDT', 'k': {'t': 1708960680000, 'T': 1708960739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56526374, 'L': 56526563, 'o': '1.4653000', 'c': '1.4644000', 'h': '1.4656000', 'l': '1.4632000', 'v': '4796', 'n': 190, 'x': True, 'q': '7023.0443000', 'V': '1540', 'Q': '2256.1844000', 'B': '0'}}
